 01 ; 2022-01-02 19:03:30.810777600 ;  02  ; 1 ;   03  ; start_tavling ;  04  ; 5 ;  05  ;  ; 
 01 ; 2022-01-02 19:03:30.815777400 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:03:30.819777900 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:03:30.822779200 ;  02  ; 1 ;   03  ;  Benbrott ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:12:04.538595100 ;  02  ; 1 ;   03  ; start_tavling ;  04  ; 5 ;  05  ;  ; 
 01 ; 2022-01-02 19:12:04.545593300 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:12:04.549593 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:12:04.553593800 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:12:04.556593900 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:12:04.559593400 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:12:04.561593900 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:12:04.566592300 ;  02  ; 1 ;   03  ;  kollision  ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:19:02.566187800 ;  02  ; 1 ;   03  ; start_tavling ;  04  ; 5 ;  05  ;  ; 
 01 ; 2022-01-02 19:19:02.572188900 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:19:02.576187200 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:19:02.579189400 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:19:02.583187800 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:19:02.586187 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:19:02.589187 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:19:02.592185600 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:19:02.595187600 ;  02  ; 1 ;   03  ;  Benbrott ;  04  ; 5 ;  05  ; Pernilla Wahlgren incident ; 
 01 ; 2022-01-02 19:19:02.600187300 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Pelle Svanslös incident ; 
 01 ; 2022-01-02 19:19:02.603188 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Berit Gustavsson incident ; 
 01 ; 2022-01-02 19:19:02.607187800 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Karl Piltington incident ; 
 01 ; 2022-01-02 19:19:02.630190600 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Peter Jacksson incident ; 
 01 ; 2022-01-02 19:19:02.635187700 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Britney Spears incident ; 
 01 ; 2022-01-02 19:19:02.638295600 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Lara Croft incident ; 
 01 ; 2022-01-02 19:19:02.641188600 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Jesus Christus incident ; 
 01 ; 2022-01-02 19:19:02.644187700 ;  02  ; 1 ;   03  ;  kollision  ;  04  ; 5 ;  05  ; Luke Skywalker incident ; 
 01 ; 2022-01-02 19:19:02.647186200 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Anastasia Romanov incident ; 
 01 ; 2022-01-02 19:19:02.651189 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Jennifher Lopez incident ; 
 01 ; 2022-01-02 19:19:02.653187800 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Mace Windu incident ; 
 01 ; 2022-01-02 19:19:02.656190600 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Mary Jane incident ; 
 01 ; 2022-01-02 19:19:02.658186500 ;  02  ; 1 ;   03  ;  kollision  ;  04  ; 5 ;  05  ; Angelina Jolie incident ; 
 01 ; 2022-01-02 19:19:02.674187400 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Måns Lagerlöv incident ; 
 01 ; 2022-01-02 19:19:02.694188200 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Per-Albin Hanson incident ; 
 01 ; 2022-01-02 19:19:02.702186700 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Danny Trejo incident ; 
 01 ; 2022-01-02 19:19:02.705187100 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Olga Heinz incident ; 
 01 ; 2022-01-02 19:19:02.707186500 ;  02  ; 1 ;   03  ;  kollision  ;  04  ; 5 ;  05  ; Pamela Andersson incident ; 
 01 ; 2022-01-02 19:19:02.709185900 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Kylo Ren incident ; 
 01 ; 2022-01-02 19:19:02.712188800 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Ylva Strid incident ; 
 01 ; 2022-01-02 19:19:02.715188400 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Shakira Ripoll incident ; 
 01 ; 2022-01-02 19:19:02.718184400 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Anastasia Romanov incident ; 
 01 ; 2022-01-02 19:19:02.720192800 ;  02  ; 1 ;   03  ;  Benbrott ;  04  ; 5 ;  05  ; Bill Gates incident ; 
 01 ; 2022-01-02 19:19:02.723183500 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Marko Lehtosalo incident ; 
 01 ; 2022-01-02 19:19:02.727186100 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Maja Dahlqvist incident ; 
 01 ; 2022-01-02 19:19:02.734187 ;  02  ; 1 ;   03  ;  Omkullåkning ;  04  ; 5 ;  05  ; Fa Mulan incident ; 
 01 ; 2022-01-02 19:19:02.736189200 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Dolph Lundgren incident ; 
 01 ; 2022-01-02 19:19:02.741188600 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Gösta Ekman incident ; 
 01 ; 2022-01-02 19:19:02.744183600 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Babben Larsson incident ; 
 01 ; 2022-01-02 19:19:02.747189500 ;  02  ; 1 ;   03  ;  kollision  ;  04  ; 5 ;  05  ; Hans Gretzel incident ; 
 01 ; 2022-01-02 19:19:02.754188900 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Ahsoka Tano incident ; 
 01 ; 2022-01-02 19:19:02.756189300 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Roger Moore incident ; 
 01 ; 2022-01-02 19:19:02.759188500 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Fa Mulan incident ; 
 01 ; 2022-01-02 19:19:02.762186800 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Obi-Wan Kanobi incident ; 
 01 ; 2022-01-02 19:19:02.764187600 ;  02  ; 1 ;   03  ;  kollision  ;  04  ; 5 ;  05  ; Per Andersson incident ; 
 01 ; 2022-01-02 19:19:02.766188100 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Dolly Parton ; 
 01 ; 2022-01-02 19:19:02.767186100 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Anne Frank ; 
 01 ; 2022-01-02 19:19:02.768188100 ;  02  ; 1 ;   03  ;  Benbrott ;  04  ; 5 ;  05  ; Anastasia Romanov incident ; 
 01 ; 2022-01-02 19:19:02.769189 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Gunde Svan ; 
 01 ; 2022-01-02 19:19:02.770187600 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Kanibal Kocken ; 
 01 ; 2022-01-02 19:19:02.772186400 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Anne Hathaway incident ; 
 01 ; 2022-01-02 19:19:02.772186400 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Kaite Perry ; 
 01 ; 2022-01-02 19:19:02.773188600 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; James Bond ; 
 01 ; 2022-01-02 19:19:02.776187500 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Barack Obama ; 
 01 ; 2022-01-02 19:19:02.777187400 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Mace Windu ; 
 01 ; 2022-01-02 19:19:02.778187600 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Dolph Lundgren ; 
 01 ; 2022-01-02 19:19:02.779190100 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Anna Book ; 
 01 ; 2022-01-02 19:19:02.780186 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Gunnar Svennson ; 
 01 ; 2022-01-02 19:19:02.784187700 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Danny Trejo incident ; 
 01 ; 2022-01-02 19:19:02.785186700 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Natalie Portman ; 
 01 ; 2022-01-02 19:19:02.786189200 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Mila Kunis ; 
 01 ; 2022-01-02 19:19:02.787189900 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Princess Zelda ; 
 01 ; 2022-01-02 19:19:02.788191900 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Darth Sidius ; 
 01 ; 2022-01-02 19:19:02.789187200 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Fa Mulan ; 
 01 ; 2022-01-02 19:19:02.790187200 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Robert Gustavsson ; 
 01 ; 2022-01-02 19:19:02.791188600 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Ahsoka Tano ; 
 01 ; 2022-01-02 19:19:02.792192500 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Kylo Ren ; 
 01 ; 2022-01-02 19:19:02.793189700 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Baby Yoda ; 
 01 ; 2022-01-02 19:19:02.793189700 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Luigi Mario ; 
 01 ; 2022-01-02 19:19:02.794186800 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Cirilla Riannon ; 
 01 ; 2022-01-02 19:19:02.795184700 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Bert Kreischer ; 
 01 ; 2022-01-02 19:19:02.796184900 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Qi Ra incident ; 
 01 ; 2022-01-02 19:19:02.797199 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Marko Lehtosalo ; 
 01 ; 2022-01-02 19:19:02.798188700 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Bruce Lee ; 
 01 ; 2022-01-02 19:19:02.799188400 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Shakira Ripoll ; 
 01 ; 2022-01-02 19:19:02.800186400 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Jabba Tha-Hut ; 
 01 ; 2022-01-02 19:19:02.814186900 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Tobbe Trollkarl ; 
 01 ; 2022-01-02 19:19:02.818188500 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Per-Albin Hanson ; 
 01 ; 2022-01-02 19:19:02.819191800 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Donald Trump ; 
 01 ; 2022-01-02 19:19:02.821192200 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Super Mario ; 
 01 ; 2022-01-02 19:19:02.822186700 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; King Bowser ; 
 01 ; 2022-01-02 19:19:02.823187500 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Pelle Svanslös ; 
 01 ; 2022-01-02 19:19:02.824189500 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Peter Jacksson ; 
 01 ; 2022-01-02 19:19:02.824189500 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Admiral Ackbar ; 
 01 ; 2022-01-02 19:19:02.825185300 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Padmé Amidala ; 
 01 ; 2022-01-02 19:19:02.826186400 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Nicole Kidman ; 
 01 ; 2022-01-02 19:19:02.826186400 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Ylva Strid ; 
 01 ; 2022-01-02 19:19:02.827185900 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Britney Spears ; 
 01 ; 2022-01-02 19:19:02.828187100 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Jesus Christus ; 
 01 ; 2022-01-02 19:19:02.829187700 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Yuri Dolgoroki ; 
 01 ; 2022-01-02 19:19:02.830189700 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Peter Stormare ; 
 01 ; 2022-01-02 19:19:02.830189700 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Ebba Andersson ; 
 01 ; 2022-01-02 19:19:02.834187900 ;  02  ; 1 ;   03  ;  Dålig vallning ;  04  ; 5 ;  05  ; Kaite Perry incident ; 
 01 ; 2022-01-02 19:19:02.835188300 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Sonic ThaHedgehog ; 
 01 ; 2022-01-02 19:19:02.835188300 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Mary Jane ; 
 01 ; 2022-01-02 19:19:02.836186200 ;  02  ; 1 ;   03  ; Mellantid ;  04  ; 5 ;  05  ; Tony Richardsson ; 
